securities

tradedate;secid;correction;crtyield;crtprice
12.02.2014;SU25080RMFS1;0.0299;7.13;101.0641
12.02.2014;SU25081RMFS9;0.0089;7.35;96.5275
12.02.2014;SU26202RMFS0;0.0000;6.24;93.2711
12.02.2014;SU26205RMFS3;0.0000;7.83;99.5203
12.02.2014;SU26206RMFS1;0.0185;7.17;101.0008
12.02.2014;SU26207RMFS9;-0.0006;8.18;101.0201
12.02.2014;SU26208RMFS7;-0.0094;7.54;100.3784
12.02.2014;SU26209RMFS5;0.0000;7.94;98.8100
12.02.2014;SU26210RMFS3;0.0000;7.68;96.5498
12.02.2014;SU26211RMFS1;-0.0205;7.97;94.7784
12.02.2014;SU26212RMFS9;0.0489;8.28;91.2107
12.02.2014;SU26214RMFS5;0.0317;7.78;93.9091
12.02.2014;SU26215RMFS2;0.0010;8.03;94.1940
13.02.2014;SU25068RMFS6;0.0093;6.18;91.1382
13.02.2014;SU25075RMFS1;-0.0012;6.51;90.8928
13.02.2014;SU25077RMFS7;0.0000;6.73;87.6996
13.02.2014;SU25079RMFS3;-0.0085;6.45;90.8054
13.02.2014;SU25080RMFS1;0.0352;7.24;100.7717
13.02.2014;SU25081RMFS9;-0.0004;7.44;96.2318
13.02.2014;SU26202RMFS0;0.0000;6.28;93.2253
13.02.2014;SU26205RMFS3;0.0000;7.92;99.0768
13.02.2014;SU26206RMFS1;0.0033;7.26;100.7551
13.02.2014;SU26207RMFS9;-0.0003;8.27;100.3671
13.02.2014;SU26208RMFS7;0.0000;7.64;99.9666
13.02.2014;SU26209RMFS5;-0.0144;8.01;98.4033
13.02.2014;SU26210RMFS3;0.0012;7.77;96.1554
13.02.2014;SU26211RMFS1;-0.0126;8.06;94.2356
13.02.2014;SU26212RMFS9;0.0254;8.34;90.7191
13.02.2014;SU26214RMFS5;0.0045;7.84;93.6382
13.02.2014;SU26215RMFS2;0.0152;8.13;93.5953
14.02.2014;SU25068RMFS6;0.0004;6.17;91.0599
14.02.2014;SU25075RMFS1;-0.0007;6.61;90.7317
14.02.2014;SU25077RMFS7;-0.0006;6.82;87.5115
14.02.2014;SU25079RMFS3;0.0000;6.56;90.6464
14.02.2014;SU25080RMFS1;0.0000;7.21;100.7985
14.02.2014;SU25081RMFS9;0.0000;7.42;96.2520
14.02.2014;SU26202RMFS0;0.0000;6.34;93.1044
14.02.2014;SU26205RMFS3;0.0000;7.91;99.0510
14.02.2014;SU26206RMFS1;0.0132;7.27;100.6828
14.02.2014;SU26207RMFS9;-0.0172;8.24;100.5053
14.02.2014;SU26208RMFS7;0.0000;7.63;99.9851
14.02.2014;SU26209RMFS5;0.0000;8.03;98.2901
14.02.2014;SU26210RMFS3;0.0000;7.76;96.1632
14.02.2014;SU26211RMFS1;0.0000;8.07;94.1388
14.02.2014;SU26212RMFS9;0.0243;8.33;90.7870
14.02.2014;SU26214RMFS5;0.0000;7.83;93.6530
14.02.2014;SU26215RMFS2;0.0000;8.11;93.6690
17.02.2014;SU25068RMFS6;0.0315;6.10;91.1099
17.02.2014;SU25075RMFS1;-0.0648;6.37;91.0387
17.02.2014;SU25077RMFS7;0.0427;6.72;87.7059
17.02.2014;SU25079RMFS3;-0.0028;6.38;90.8727
17.02.2014;SU25080RMFS1;0.0675;7.25;100.7614
17.02.2014;SU25081RMFS9;-0.0042;7.43;96.2599
17.02.2014;SU26202RMFS0;0.0000;6.19;93.2375
17.02.2014;SU26205RMFS3;-0.0081;7.92;99.0547
17.02.2014;SU26206RMFS1;0.0540;7.29;100.6786
17.02.2014;SU26207RMFS9;-0.0330;8.23;100.6197
17.02.2014;SU26208RMFS7;-0.0086;7.64;99.9806
17.02.2014;SU26209RMFS5;0.0000;8.04;98.2599
17.02.2014;SU26210RMFS3;0.0000;7.78;96.1187
17.02.2014;SU26211RMFS1;-0.0049;8.08;94.1412
17.02.2014;SU26212RMFS9;0.0491;8.36;90.6290
17.02.2014;SU26214RMFS5;0.0155;7.86;93.5487
17.02.2014;SU26215RMFS2;0.0096;8.13;93.6000
18.02.2014;SU25068RMFS6;0.0455;6.19;97.0399
18.02.2014;SU25075RMFS1;-0.0848;6.37;91.0152
18.02.2014;SU25077RMFS7;0.0034;6.69;87.7432
18.02.2014;SU25079RMFS3;0.0000;6.41;90.8376
18.02.2014;SU25080RMFS1;0.0589;7.27;100.7283
18.02.2014;SU25081RMFS9;0.0000;7.48;96.1293
18.02.2014;SU26202RMFS0;0.0000;6.24;93.1843
18.02.2014;SU26205RMFS3;0.0000;7.99;98.6889
18.02.2014;SU26206RMFS1;0.0525;7.32;100.6157
18.02.2014;SU26207RMFS9;-0.0129;8.32;103.9864
18.02.2014;SU26208RMFS7;-0.0001;7.70;99.7442
18.02.2014;SU26209RMFS5;-0.0047;8.10;97.8965
18.02.2014;SU26210RMFS3;-0.0035;7.83;95.8887
18.02.2014;SU26211RMFS1;0.0000;8.15;93.7213
18.02.2014;SU26212RMFS9;0.0387;8.42;90.2206
18.02.2014;SU26214RMFS5;0.0000;7.90;93.3411
18.02.2014;SU26215RMFS2;0.0001;8.19;93.2372
19.02.2014;SU25068RMFS6;0.0000;6.26;96.9850
19.02.2014;SU25075RMFS1;-0.0731;6.60;90.7509
19.02.2014;SU25077RMFS7;-0.0359;6.87;87.4440
19.02.2014;SU25079RMFS3;0.0180;6.64;90.5755
19.02.2014;SU25080RMFS1;0.0823;7.48;100.1391
19.02.2014;SU25081RMFS9;0.0013;7.65;95.5687
19.02.2014;SU26202RMFS0;0.0000;6.41;93.0379
19.02.2014;SU26205RMFS3;0.0001;8.17;97.7554
19.02.2014;SU26206RMFS1;0.0000;7.45;100.2067
19.02.2014;SU26207RMFS9;-0.0123;8.48;98.7547
19.02.2014;SU26208RMFS7;-0.0022;7.88;99.0445
19.02.2014;SU26209RMFS5;0.0003;8.28;96.8631
19.02.2014;SU26210RMFS3;0.0023;8.02;95.0791
19.02.2014;SU26211RMFS1;-0.0023;8.32;92.7218
19.02.2014;SU26212RMFS9;0.0144;8.55;89.2027
19.02.2014;SU26214RMFS5;0.0000;8.09;92.5197
19.02.2014;SU26215RMFS2;0.0389;8.40;91.9744
20.02.2014;SU25068RMFS6;0.0000;6.05;97.0645
20.02.2014;SU25075RMFS1;0.0000;6.64;90.7109
20.02.2014;SU25077RMFS7;-0.0154;6.92;87.3659
20.02.2014;SU25079RMFS3;0.0000;6.57;90.6502
20.02.2014;SU25080RMFS1;0.0060;7.46;100.1737
20.02.2014;SU25081RMFS9;0.0000;7.70;95.4079
20.02.2014;SU26202RMFS0;0.0000;6.27;93.1276
20.02.2014;SU26205RMFS3;0.0000;8.19;97.6560
20.02.2014;SU26206RMFS1;0.0031;7.51;100.0415
20.02.2014;SU26207RMFS9;-0.0236;8.46;98.8808
20.02.2014;SU26208RMFS7;-0.0005;7.92;98.8769
20.02.2014;SU26209RMFS5;0.0000;8.30;96.7939
20.02.2014;SU26210RMFS3;0.0000;8.05;94.9536
20.02.2014;SU26211RMFS1;0.0000;8.34;92.6539
20.02.2014;SU26212RMFS9;0.0157;8.54;89.2900
20.02.2014;SU26214RMFS5;0.0000;8.11;92.4031
20.02.2014;SU26215RMFS2;0.0015;8.37;92.1576
21.02.2014;SU25068RMFS6;0.0323;6.16;96.9318
21.02.2014;SU25075RMFS1;-0.0515;6.52;90.8081
21.02.2014;SU25077RMFS7;0.0000;6.85;87.4416
21.02.2014;SU25079RMFS3;0.0000;6.51;90.6741
21.02.2014;SU25080RMFS1;0.0028;7.40;100.2857
21.02.2014;SU25081RMFS9;-0.0023;7.66;95.5031
21.02.2014;SU26202RMFS0;0.0000;6.28;93.0479
21.02.2014;SU26205RMFS3;0.0000;8.14;97.8629
21.02.2014;SU26206RMFS1;0.0344;7.49;100.0516
21.02.2014;SU26207RMFS9;-0.0494;8.38;99.4067
21.02.2014;SU26208RMFS7;-0.0049;7.88;99.0024
21.02.2014;SU26209RMFS5;0.0000;8.24;97.0598
21.02.2014;SU26210RMFS3;-0.0004;8.01;95.0988
21.02.2014;SU26211RMFS1;0.0190;8.30;92.8337
21.02.2014;SU26212RMFS9;0.0091;8.48;89.6717
21.02.2014;SU26214RMFS5;0.0203;8.09;92.4879
21.02.2014;SU26215RMFS2;0.0029;8.31;92.4515
24.02.2014;SU25068RMFS6;0.0074;6.06;96.9906
24.02.2014;SU25075RMFS1;0.0000;6.61;90.7380
24.02.2014;SU25077RMFS7;-0.0031;6.88;87.4147
24.02.2014;SU25079RMFS3;0.0000;6.54;90.6665
24.02.2014;SU25080RMFS1;0.0193;7.40;100.3398
24.02.2014;SU25081RMFS9;-0.0025;7.62;95.6857
24.02.2014;SU26202RMFS0;0.0000;6.27;93.0727
24.02.2014;SU26205RMFS3;0.0000;8.09;98.1728
24.02.2014;SU26206RMFS1;0.0007;7.43;100.2639
24.02.2014;SU26207RMFS9;-0.0288;8.32;99.9319
24.02.2014;SU26208RMFS7;0.0000;7.83;99.2128
24.02.2014;SU26209RMFS5;0.0000;8.18;97.4445
24.02.2014;SU26210RMFS3;0.0000;7.96;95.3445
24.02.2014;SU26211RMFS1;0.0000;8.22;93.3485
24.02.2014;SU26212RMFS9;0.0228;8.41;90.2442
24.02.2014;SU26214RMFS5;0.0293;8.05;92.7136
24.02.2014;SU26215RMFS2;0.0000;8.24;92.9149
25.02.2014;SU25068RMFS6;0.0238;6.07;96.9691
25.02.2014;SU25075RMFS1;-0.0368;6.52;90.8351
25.02.2014;SU25077RMFS7;0.0000;6.84;87.4695
25.02.2014;SU25079RMFS3;0.0000;6.49;90.7203
25.02.2014;SU25080RMFS1;0.0096;7.40;100.3364
25.02.2014;SU25081RMFS9;-0.0022;7.65;95.5939
25.02.2014;SU26202RMFS0;0.0000;6.23;93.0847
25.02.2014;SU26205RMFS3;-0.0040;8.11;98.0770
25.02.2014;SU26206RMFS1;0.0137;7.46;100.1856
25.02.2014;SU26207RMFS9;-0.0292;8.34;99.7743
25.02.2014;SU26208RMFS7;0.0000;7.86;99.0988
25.02.2014;SU26209RMFS5;0.0000;8.20;97.3249
25.02.2014;SU26210RMFS3;0.0143;8.00;95.1797
25.02.2014;SU26211RMFS1;0.0000;8.24;93.2292
25.02.2014;SU26212RMFS9;0.0327;8.44;90.0266
25.02.2014;SU26214RMFS5;0.0049;8.05;92.7010
25.02.2014;SU26215RMFS2;-0.0029;8.26;96.1648
26.02.2014;SU25068RMFS6;0.0000;5.94;97.0070
26.02.2014;SU25075RMFS1;-0.0210;6.59;90.7490
26.02.2014;SU25077RMFS7;-0.0013;6.94;87.3068
26.02.2014;SU25079RMFS3;0.0000;6.54;90.6691
26.02.2014;SU25080RMFS1;0.0272;7.53;99.9885
26.02.2014;SU25081RMFS9;0.0000;7.75;95.2758
26.02.2014;SU26202RMFS0;0.0287;6.23;93.0716
26.02.2014;SU26205RMFS3;0.0000;8.18;97.7429
26.02.2014;SU26206RMFS1;0.0147;7.57;99.8723
26.02.2014;SU26207RMFS9;-0.0051;8.43;99.1045
26.02.2014;SU26208RMFS7;0.0000;7.95;98.7788
26.02.2014;SU26209RMFS5;-0.0116;8.25;97.0342
26.02.2014;SU26210RMFS3;0.0001;8.06;94.9329
26.02.2014;SU26211RMFS1;0.0004;8.30;92.8616
26.02.2014;SU26212RMFS9;0.0330;8.51;89.5135
26.02.2014;SU26214RMFS5;0.0000;8.11;92.4305
26.02.2014;SU26215RMFS2;0.0000;8.33;92.4060
27.02.2014;SU25068RMFS6;0.0002;5.96;96.9799
27.02.2014;SU25075RMFS1;-0.0122;6.63;90.7032
27.02.2014;SU25077RMFS7;0.0000;6.97;87.2634
27.02.2014;SU25079RMFS3;0.0000;6.56;90.6348
27.02.2014;SU25080RMFS1;0.0000;7.52;100.0221
27.02.2014;SU25081RMFS9;0.0000;7.77;95.2358
27.02.2014;SU26202RMFS0;0.0001;6.23;93.0577
27.02.2014;SU26205RMFS3;0.0000;8.20;97.6122
27.02.2014;SU26206RMFS1;0.0120;7.58;99.8411
27.02.2014;SU26207RMFS9;-0.0158;8.45;98.9441
27.02.2014;SU26208RMFS7;0.0000;7.96;98.7078
27.02.2014;SU26209RMFS5;0.0000;8.29;96.8136
27.02.2014;SU26210RMFS3;0.0000;8.08;94.8398
27.02.2014;SU26211RMFS1;-0.0018;8.33;92.7153
27.02.2014;SU26212RMFS9;0.0360;8.54;89.2515
27.02.2014;SU26214RMFS5;0.0000;8.14;92.3250
27.02.2014;SU26215RMFS2;0.0000;8.36;92.2380
28.02.2014;SU25068RMFS6;0.0000;5.95;96.9023
28.02.2014;SU25075RMFS1;-0.0106;6.60;90.6994
28.02.2014;SU25077RMFS7;0.0000;6.94;87.2718
28.02.2014;SU25079RMFS3;0.0001;6.53;90.6276
28.02.2014;SU25080RMFS1;0.0000;7.49;100.0497
28.02.2014;SU25081RMFS9;0.0000;7.74;95.2825
28.02.2014;SU26202RMFS0;0.0373;6.24;92.9751
28.02.2014;SU26205RMFS3;0.0000;8.16;97.7804
28.02.2014;SU26206RMFS1;0.0165;7.56;99.8576
28.02.2014;SU26207RMFS9;-0.0385;8.38;99.4358
28.02.2014;SU26208RMFS7;-0.0001;7.93;98.7867
28.02.2014;SU26209RMFS5;0.0000;8.25;97.0248
28.02.2014;SU26210RMFS3;0.0000;8.04;94.9565
28.02.2014;SU26211RMFS1;0.0000;8.28;92.9306
28.02.2014;SU26212RMFS9;0.0333;8.49;89.6414
28.02.2014;SU26214RMFS5;0.0000;8.10;92.4629
28.02.2014;SU26215RMFS2;-0.0005;8.31;92.4828
03.03.2014;SU25068RMFS6;0.0002;7.02;96.4631
03.03.2014;SU25075RMFS1;0.0000;7.25;89.9690
03.03.2014;SU25077RMFS7;0.0001;7.49;86.4497
03.03.2014;SU25079RMFS3;-0.0001;7.20;89.9366
03.03.2014;SU25080RMFS1;0.0000;7.97;98.8304
03.03.2014;SU25081RMFS9;0.0000;8.20;93.8968
03.03.2014;SU26202RMFS0;0.0000;7.05;92.4199
03.03.2014;SU26205RMFS3;0.0000;8.62;95.5387
03.03.2014;SU26206RMFS1;0.0000;8.02;98.6424
03.03.2014;SU26207RMFS9;-0.0004;8.87;95.9052
03.03.2014;SU26208RMFS7;0.0000;8.39;97.0727
03.03.2014;SU26209RMFS5;0.0000;8.70;94.5410
03.03.2014;SU26210RMFS3;0.0000;8.50;93.0764
03.03.2014;SU26211RMFS1;0.0000;8.74;90.4267
03.03.2014;SU26212RMFS9;0.0001;8.91;86.6804
03.03.2014;SU26214RMFS5;0.0000;8.55;90.5012
03.03.2014;SU26215RMFS2;0.0000;8.76;89.8925
04.03.2014;SU25068RMFS6;0.0000;6.75;96.5593
04.03.2014;SU25075RMFS1;0.0000;7.08;90.1667
04.03.2014;SU25077RMFS7;0.0000;7.36;86.6475
04.03.2014;SU25079RMFS3;-0.0002;7.02;90.1306
04.03.2014;SU25080RMFS1;0.0000;7.88;99.0561
04.03.2014;SU25081RMFS9;0.0000;8.12;94.1433
04.03.2014;SU26202RMFS0;0.0000;6.82;92.5666
04.03.2014;SU26205RMFS3;0.0019;8.50;96.1486
04.03.2014;SU26206RMFS1;0.0000;7.94;98.8712
04.03.2014;SU26207RMFS9;-0.0012;8.71;97.0400
04.03.2014;SU26208RMFS7;0.0000;8.30;101.1652
04.03.2014;SU26209RMFS5;0.0000;8.56;95.3060
04.03.2014;SU26210RMFS3;0.0000;8.39;93.5192
04.03.2014;SU26211RMFS1;0.0000;8.59;91.2313
04.03.2014;SU26212RMFS9;0.0023;8.75;87.7626
04.03.2014;SU26214RMFS5;0.0000;8.44;90.9960
04.03.2014;SU26215RMFS2;-0.0073;8.61;90.7922
05.03.2014;SU25068RMFS6;0.0000;6.92;96.4738
05.03.2014;SU25075RMFS1;0.0000;7.30;89.9064
05.03.2014;SU25077RMFS7;0.0000;7.52;86.3917
05.03.2014;SU25079RMFS3;0.0000;7.25;89.8791
05.03.2014;SU25080RMFS1;0.0000;7.92;98.9647
05.03.2014;SU25081RMFS9;0.0000;8.11;94.1757
05.03.2014;SU26202RMFS0;-0.0133;7.04;92.3994
05.03.2014;SU26205RMFS3;0.0000;8.47;96.2635
05.03.2014;SU26206RMFS1;0.0000;7.96;98.8075
05.03.2014;SU26207RMFS9;-0.0121;8.66;97.4332
05.03.2014;SU26208RMFS7;0.0000;8.28;97.4989
05.03.2014;SU26209RMFS5;-0.0038;8.53;95.4785
05.03.2014;SU26210RMFS3;0.0018;8.38;93.5947
05.03.2014;SU26211RMFS1;0.0000;8.56;91.4044
05.03.2014;SU26212RMFS9;0.0317;8.74;87.8802
05.03.2014;SU26214RMFS5;0.0000;8.42;91.0857
05.03.2014;SU26215RMFS2;0.0000;8.58;90.9450
06.03.2014;SU25068RMFS6;0.0277;7.02;96.4199
06.03.2014;SU25075RMFS1;0.0000;7.44;89.7475
06.03.2014;SU25077RMFS7;0.0000;7.70;86.1228
06.03.2014;SU25079RMFS3;0.0000;7.38;89.7424
06.03.2014;SU25080RMFS1;0.0000;8.12;98.4542
06.03.2014;SU25081RMFS9;0.0000;8.30;93.6110
06.03.2014;SU26202RMFS0;-0.1301;7.01;92.3894
06.03.2014;SU26205RMFS3;-0.0052;8.59;95.6782
06.03.2014;SU26206RMFS1;0.0250;8.18;98.2261
06.03.2014;SU26207RMFS9;-0.0430;8.75;96.6961
06.03.2014;SU26208RMFS7;0.0000;8.44;96.8985
06.03.2014;SU26209RMFS5;0.0000;8.66;94.7853
06.03.2014;SU26210RMFS3;-0.0002;8.51;93.0265
06.03.2014;SU26211RMFS1;0.0000;8.68;90.7222
06.03.2014;SU26212RMFS9;0.0432;8.87;87.0036
06.03.2014;SU26214RMFS5;0.0000;8.55;90.5207
06.03.2014;SU26215RMFS2;-0.0013;8.70;90.2383
07.03.2014;SU25068RMFS6;0.0000;6.82;96.3880
07.03.2014;SU25075RMFS1;0.0000;7.43;89.7004
07.03.2014;SU25077RMFS7;0.0000;7.76;85.9570
07.03.2014;SU25079RMFS3;0.0000;7.35;89.7160
07.03.2014;SU25080RMFS1;0.0000;8.23;98.0928
07.03.2014;SU25081RMFS9;0.0000;8.41;93.2274
07.03.2014;SU26202RMFS0;-0.0045;7.02;92.2960
07.03.2014;SU26205RMFS3;0.0000;8.63;95.4101
07.03.2014;SU26206RMFS1;0.0005;8.27;97.9015
07.03.2014;SU26207RMFS9;0.0006;8.82;96.1852
07.03.2014;SU26208RMFS7;0.0000;8.52;96.5345
07.03.2014;SU26209RMFS5;0.0000;8.69;94.5554
07.03.2014;SU26210RMFS3;0.0000;8.57;92.7328
07.03.2014;SU26211RMFS1;0.0000;8.71;90.5036
07.03.2014;SU26212RMFS9;0.0066;8.86;86.9791
07.03.2014;SU26214RMFS5;0.0000;8.60;90.2654
07.03.2014;SU26215RMFS2;-0.0008;8.73;90.0138
11.03.2014;SU25068RMFS6;-0.0006;6.72;96.4665
11.03.2014;SU25075RMFS1;-0.0001;7.61;89.5485
11.03.2014;SU25077RMFS7;0.0000;8.01;85.6452
11.03.2014;SU25079RMFS3;0.0000;7.51;89.5990
11.03.2014;SU25080RMFS1;0.0000;8.54;97.3686
11.03.2014;SU25081RMFS9;0.0006;8.73;92.3337
11.03.2014;SU26202RMFS0;0.0000;7.07;92.3023
11.03.2014;SU26205RMFS3;-0.0005;8.88;94.2801
11.03.2014;SU26206RMFS1;0.0000;8.59;97.1360
11.03.2014;SU26207RMFS9;-0.0011;8.95;95.3563
11.03.2014;SU26208RMFS7;-0.0010;8.82;95.4702
11.03.2014;SU26209RMFS5;-0.0072;8.89;93.5183
11.03.2014;SU26210RMFS3;0.0096;8.87;91.5953
11.03.2014;SU26211RMFS1;0.0000;8.91;89.4948
11.03.2014;SU26212RMFS9;0.0377;9.00;86.0501
11.03.2014;SU26214RMFS5;-0.0002;8.87;89.1726
11.03.2014;SU26215RMFS2;0.0000;8.91;89.0399
12.03.2014;SU25068RMFS6;0.0000;7.03;96.3242
12.03.2014;SU25075RMFS1;0.0000;8.16;88.9349
12.03.2014;SU25077RMFS7;0.0000;8.55;84.8420
12.03.2014;SU25079RMFS3;0.0000;8.05;89.0394
12.03.2014;SU25080RMFS1;0.0000;9.00;96.2103
12.03.2014;SU25081RMFS9;0.0010;9.16;91.0600
12.03.2014;SU26202RMFS0;0.0000;7.52;91.9820
12.03.2014;SU26205RMFS3;0.0030;9.34;92.0856
12.03.2014;SU26206RMFS1;-0.0026;9.04;95.9587
12.03.2014;SU26207RMFS9;-0.0244;9.37;92.4494
12.03.2014;SU26208RMFS7;0.0013;9.26;93.8571
12.03.2014;SU26209RMFS5;0.0000;9.36;91.0628
12.03.2014;SU26210RMFS3;0.0000;9.31;89.8367
12.03.2014;SU26211RMFS1;0.0000;9.36;87.0587
12.03.2014;SU26212RMFS9;0.0177;9.42;83.2534
12.03.2014;SU26214RMFS5;0.0000;9.33;87.2783
12.03.2014;SU26215RMFS2;0.0000;9.37;86.5264
13.03.2014;SU25068RMFS6;0.0517;6.91;96.3599
13.03.2014;SU25075RMFS1;-0.1478;7.64;89.4520
13.03.2014;SU25077RMFS7;0.1474;8.40;85.2327
13.03.2014;SU25079RMFS3;0.0000;7.67;89.4283
13.03.2014;SU25080RMFS1;0.0000;8.89;96.5057
13.03.2014;SU25081RMFS9;0.0258;9.15;91.1089
13.03.2014;SU26202RMFS0;0.0000;7.19;92.1931
13.03.2014;SU26205RMFS3;0.0000;9.38;91.9325
13.03.2014;SU26206RMFS1;0.0000;8.94;96.2120
13.03.2014;SU26207RMFS9;-0.0457;9.41;92.0282
13.03.2014;SU26208RMFS7;-0.0160;9.25;93.8497
13.03.2014;SU26209RMFS5;0.0000;9.40;90.8183
13.03.2014;SU26210RMFS3;0.0000;9.33;89.7562
13.03.2014;SU26211RMFS1;-0.0170;9.40;86.8177
13.03.2014;SU26212RMFS9;-0.0242;9.45;82.9871
13.03.2014;SU26214RMFS5;0.0000;9.36;87.1637
13.03.2014;SU26215RMFS2;0.0000;9.42;86.2289
14.03.2014;SU25068RMFS6;0.0127;7.35;96.1034
14.03.2014;SU25075RMFS1;0.0000;8.36;88.6721
14.03.2014;SU25077RMFS7;0.0000;8.82;84.3997
14.03.2014;SU25079RMFS3;0.0000;8.24;88.8045
14.03.2014;SU25080RMFS1;0.0037;9.39;95.2248
14.03.2014;SU25081RMFS9;0.0068;9.58;89.8426
14.03.2014;SU26202RMFS0;-0.1694;7.55;91.8767
14.03.2014;SU26205RMFS3;0.0000;9.70;90.4047
14.03.2014;SU26206RMFS1;-0.0047;9.42;94.9300
14.03.2014;SU26207RMFS9;-0.0050;9.70;90.1624
14.03.2014;SU26208RMFS7;0.0000;9.66;92.3944
14.03.2014;SU26209RMFS5;0.0000;9.70;89.2694
14.03.2014;SU26210RMFS3;0.0000;9.69;88.3089
14.03.2014;SU26211RMFS1;0.0000;9.70;85.2839
14.03.2014;SU26212RMFS9;0.0064;9.73;81.2604
14.03.2014;SU26214RMFS5;0.0000;9.70;85.7317
14.03.2014;SU26215RMFS2;-0.0079;9.69;84.7627
17.03.2014;SU25068RMFS6;0.0000;6.51;96.4511
17.03.2014;SU25071RMFS0;0.0000;7.05;92.9045
17.03.2014;SU25075RMFS1;0.0000;7.92;89.2005
17.03.2014;SU25077RMFS7;0.0000;8.36;85.1092
17.03.2014;SU25079RMFS3;0.0000;7.79;89.2994
17.03.2014;SU25080RMFS1;0.0000;8.87;96.5539
17.03.2014;SU25081RMFS9;0.0000;9.05;91.4130
17.03.2014;SU26203RMFS8;0.0000;8.67;81.2421
17.03.2014;SU26204RMFS6;0.0000;9.06;95.4728
17.03.2014;SU26205RMFS3;0.0000;9.27;92.4578
17.03.2014;SU26206RMFS1;0.0000;8.91;96.2960
17.03.2014;SU26207RMFS9;0.0000;9.34;92.6021
17.03.2014;SU26208RMFS7;0.0000;9.17;94.2160
17.03.2014;SU26209RMFS5;0.0000;9.29;91.4166
17.03.2014;SU26210RMFS3;0.0000;9.22;90.1889
17.03.2014;SU26211RMFS1;0.0000;9.30;87.4018
17.03.2014;SU26212RMFS9;0.0000;9.36;83.6474
17.03.2014;SU26214RMFS5;0.0000;9.25;87.6273
17.03.2014;SU26215RMFS2;0.0000;9.31;86.8642
18.03.2014;SU25068RMFS6;-0.0012;6.37;96.4917
18.03.2014;SU25071RMFS0;0.0124;6.97;92.9491
18.03.2014;SU25075RMFS1;0.0000;7.79;89.3444
18.03.2014;SU25077RMFS7;0.0000;8.17;85.3883
18.03.2014;SU25079RMFS3;0.0000;7.68;89.4165
18.03.2014;SU25080RMFS1;0.0000;8.69;97.0090
18.03.2014;SU25081RMFS9;0.0000;8.89;91.8804
18.03.2014;SU26203RMFS8;0.0000;8.47;81.6096
18.03.2014;SU26204RMFS6;0.0000;8.91;95.9546
18.03.2014;SU26205RMFS3;0.0000;9.17;92.9221
18.03.2014;SU26206RMFS1;0.0000;8.74;96.7566
18.03.2014;SU26207RMFS9;0.0000;9.26;93.1703
18.03.2014;SU26208RMFS7;0.0000;9.03;94.7067
18.03.2014;SU26209RMFS5;0.0000;9.20;91.8669
18.03.2014;SU26210RMFS3;0.0000;9.10;90.6627
18.03.2014;SU26211RMFS1;0.0000;9.22;87.8337
18.03.2014;SU26212RMFS9;-0.0001;9.27;84.2229
18.03.2014;SU26214RMFS5;0.0000;9.14;88.0853
18.03.2014;SU26215RMFS2;0.0000;9.23;87.2956
19.03.2014;SU25068RMFS6;0.0000;6.48;96.4311
19.03.2014;SU25071RMFS0;0.0000;6.91;92.9850
19.03.2014;SU25075RMFS1;0.0000;7.61;89.5417
19.03.2014;SU25077RMFS7;0.0000;8.00;85.6340
19.03.2014;SU25079RMFS3;0.0000;7.51;89.5926
19.03.2014;SU25080RMFS1;0.0000;8.56;97.3315
19.03.2014;SU25081RMFS9;0.0000;8.77;92.2404
19.03.2014;SU26203RMFS8;0.0000;8.32;81.8732
19.03.2014;SU26204RMFS6;0.0000;8.78;100.0720
19.03.2014;SU26205RMFS3;0.0000;9.03;93.5667
19.03.2014;SU26206RMFS1;0.0000;8.61;97.0869
19.03.2014;SU26207RMFS9;0.0000;9.18;93.7294
19.03.2014;SU26208RMFS7;0.0000;8.91;95.1743
19.03.2014;SU26209RMFS5;0.0000;9.08;92.5294
19.03.2014;SU26210RMFS3;0.0000;8.97;91.2026
19.03.2014;SU26211RMFS1;0.0000;9.10;88.4730
19.03.2014;SU26212RMFS9;0.0000;9.20;84.7001
19.03.2014;SU26214RMFS5;0.0000;9.00;88.6586
19.03.2014;SU26215RMFS2;0.0000;9.12;87.9244
20.03.2014;SU25068RMFS6;0.0000;7.07;96.1904
20.03.2014;SU25071RMFS0;0.0000;7.40;92.6801
20.03.2014;SU25075RMFS1;0.0000;7.95;89.1677
20.03.2014;SU25077RMFS7;0.0000;8.26;85.2593
20.03.2014;SU25079RMFS3;0.0000;7.87;89.2235
20.03.2014;SU25080RMFS1;0.0000;8.71;96.9775
20.03.2014;SU25081RMFS9;0.0000;8.88;91.9202
20.03.2014;SU26203RMFS8;0.0000;8.51;81.5328
20.03.2014;SU26204RMFS6;0.0000;8.89;95.9920
20.03.2014;SU26205RMFS3;0.0000;9.15;93.0089
20.03.2014;SU26206RMFS1;0.0000;8.74;96.7387
20.03.2014;SU26207RMFS9;0.0000;9.29;92.9623
20.03.2014;SU26208RMFS7;0.0000;9.01;94.7790
20.03.2014;SU26209RMFS5;0.0000;9.20;91.9064
20.03.2014;SU26210RMFS3;0.0000;9.08;90.7555
20.03.2014;SU26211RMFS1;0.0000;9.22;87.8481
20.03.2014;SU26212RMFS9;0.0000;9.31;83.9732
20.03.2014;SU26214RMFS5;0.0000;9.12;88.1846
20.03.2014;SU26215RMFS2;0.0000;9.23;87.2808
21.03.2014;SU25068RMFS6;0.0219;7.03;96.1269
